date,PSP,DSP,DSP_like,ASP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,Chl-a,salinity,T,SECCHI,NH4-N,NO2-N,NO3-N,PO4-P,SiO3-Si,O2,pH,Soca,lipophylic_toxins
July,10.0,10.0,40.0,400.0,0.0,0.0,10.0,0.0,0.0,253.99999999999997,25.019047619047623,2.2952380952380955,0.5,1.44,34.97,23.03,6.0,0.319999992847443,0.0599999986588955,0.159999996423721,0.0299999993294477,2.91000008583069,230.080001831055,8.43000030517578,1670.7729999999997,neg
July,50.0,20.0,20.0,500.0,0.0,0.0,10.0,0.0,0.0,253.99999999999997,25.019047619047623,2.2952380952380955,0.5,1.56,35.01,22.97,6.0,1.33000004291534,0.0799999982118607,0.219999998807907,0.0299999993294477,2.46000003814697,230.089996337891,8.43000030517578,1670.7729999999997,neg
July,50.0,90.0,10.0,200.0,0.0,0.0,20.0,50.0,0.0,253.99999999999997,25.019047619047623,2.2952380952380955,0.5,?,34.2900009155273,22.4599990844727,7.0,0.28999999165535,0.0299999993294477,1.70000004768372,0.0700000002980232,4.3600001335144,231.339996337891,8.39999961853027,1670.7729999999997,neg
July,10.0,80.0,90.0,250.0,50.0,0.0,10.0,20.0,0.0,223.69999999999996,24.538095238095234,2.4619047619047616,15.7,0.38,36.89,25.91,11.0,0.330000013113022,0.349999994039536,0.239999994635582,0.00999999977648258,2.24000000953674,208.820007324219,8.32999992370605,1110.815,neg
July,0.0,40.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,223.69999999999996,24.538095238095234,2.4619047619047616,15.7,?,37.2400016784668,24.9300003051758,15.0,0.670000016689301,0.0199999995529652,0.180000007152557,0.0199999995529652,?,209.460006713867,8.27000045776367,1110.815,neg
July,0.0,20.0,50.0,500.0,20.0,0.0,0.0,0.0,0.0,223.69999999999996,24.538095238095234,2.4619047619047616,15.7,0.31,37.15,24.76,9.0,0.25,0.0500000007450581,0.319999992847443,0.00999999977648258,2.53999996185303,215.389999389648,8.32999992370605,1110.815,neg
August,0.0,50.0,60.0,18600.0,0.0,0.0,20.0,30.0,0.0,236.30000000000007,23.3952380952381,2.9047619047619047,10.0,0.38,36.89,25.91,11.0,0.330000013113022,0.349999994039536,0.239999994635582,0.00999999977648258,2.24000000953674,208.820007324219,8.32999992370605,904.7630000000001,poz
August,0.0,40.0,60.0,32400.0,10.0,0.0,0.0,30.0,0.0,236.30000000000007,23.3952380952381,2.9047619047619047,10.0,0.31,37.15,24.76,9.0,0.25,0.0500000007450581,0.319999992847443,0.00999999977648258,2.53999996185303,215.389999389648,8.32999992370605,904.7630000000001,poz
August,0.0,60.0,30.0,27800.0,10.0,0.0,40.0,10.0,0.0,236.30000000000007,23.3952380952381,2.9047619047619047,10.0,0.51,36.76,25.24,9.0,0.419999986886978,0.0900000035762787,0.879999995231628,0.00999999977648258,2.83999991416931,209.869995117188,8.3100004196167,904.7630000000001,poz
August,30.0,570.0,10.0,70000.0,0.0,480.0,70.0,0.0,0.0,249.1,22.504761904761907,2.752380952380952,38.6,?,36.8499984741211,24.1800003051758,8.0,?,?,?,0.0199999995529652,2.82999992370605,219.729995727539,8.31999969482422,990.0949999999999,poz
August,80.0,1090.0,180.0,33600.0,60.0,950.0,40.0,0.0,0.0,249.1,22.504761904761907,2.752380952380952,38.6,0.62,37.62,24.63,7.0,0.0299999993294477,0.00999999977648258,0.140000000596046,0.00999999977648258,0.889999985694885,207.979995727539,8.31999969482422,990.0949999999999,poz
August,10.0,180.0,0.0,77200.0,0.0,50.0,70.0,10.0,0.0,249.1,22.504761904761907,2.752380952380952,38.6,0.68,37.24,24.77,7.0,0.0299999993294477,0.00999999977648258,0.25,0.0,0.939999997615814,211.020004272461,8.34000015258789,990.0949999999999,poz
September,10.0,220.0,60.0,143400.0,30.0,130.0,40.0,0.0,0.0,198.89999999999998,22.771428571428572,2.7333333333333334,13.4,?,36.8499984741211,24.1800003051758,8.0,?,?,?,0.0199999995529652,2.82999992370605,219.729995727539,8.31999969482422,635.545,neg
September,10.0,490.0,20.0,137600.0,40.0,370.0,30.0,0.0,40.0,198.89999999999998,22.771428571428572,2.7333333333333334,13.4,0.62,37.62,24.63,7.0,0.0299999993294477,0.00999999977648258,0.140000000596046,0.00999999977648258,0.889999985694885,207.979995727539,8.31999969482422,635.545,neg
September,50.0,60.0,20.0,147000.0,10.0,30.0,20.0,0.0,0.0,198.89999999999998,22.771428571428572,2.7333333333333334,13.4,0.68,37.24,24.77,7.0,0.0299999993294477,0.00999999977648258,0.25,0.0,0.939999997615814,211.020004272461,8.34000015258789,635.545,neg
September,10.0,90.0,10.0,70600.0,0.0,40.0,30.0,0.0,10.0,154.20000000000002,19.657142857142862,2.8380952380952373,44.699999999999996,?,37.3199996948242,24.4500007629395,9.0,0.159999996423721,0.00999999977648258,0.219999998807907,0.00999999977648258,2.70000004768372,208.559997558594,8.31999969482422,761.853,neg
September,20.0,50.0,10.0,108600.0,20.0,0.0,30.0,0.0,0.0,154.20000000000002,19.657142857142862,2.8380952380952373,44.699999999999996,0.23,37.45,24.25,14.0,0.0299999993294477,0.0,0.239999994635582,0.0599999986588955,0.100000001490116,203.679992675781,8.35999965667725,761.853,neg
September,20.0,30.0,0.0,403600.0,0.0,0.0,10.0,0.0,20.0,154.20000000000002,19.657142857142862,2.8380952380952373,44.699999999999996,0.4,37.6,23.96,13.0,0.0299999993294477,0.00999999977648258,0.25,0.0399999991059303,1.45000004768372,207.809997558594,8.32999992370605,761.853,neg
October,20.0,30.0,0.0,70600.0,0.0,0.0,10.0,0.0,0.0,153.69999999999996,14.438095238095235,2.9142857142857137,29.699999999999996,0.23,37.45,24.25,14.0,0.0299999993294477,0.0,0.239999994635582,0.0599999986588955,0.100000001490116,203.679992675781,8.35999965667725,651.3249999999999,neg
October,20.0,40.0,40.0,35600.0,0.0,0.0,40.0,0.0,0.0,153.69999999999996,14.438095238095235,2.9142857142857137,29.699999999999996,0.4,37.6,23.96,13.0,0.0299999993294477,0.00999999977648258,0.25,0.0399999991059303,1.45000004768372,207.809997558594,8.32999992370605,651.3249999999999,neg
October,10.0,110.0,10.0,29600.0,10.0,10.0,40.0,0.0,50.0,153.69999999999996,14.438095238095235,2.9142857142857137,29.699999999999996,?,37.5400009155273,23.6800003051758,14.0,0.119999997317791,0.00999999977648258,0.129999995231628,0.0700000002980232,1.07000005245209,204.990005493164,8.32999992370605,651.3249999999999,neg
October,0.0,20.0,10.0,8300.0,0.0,0.0,10.0,0.0,10.0,106.29999999999998,13.99047619047619,2.480952380952381,86.89999999999998,1.21,37.56,19.08,4.0,0.109999999403954,0.25,0.689999997615814,0.0500000007450581,3.6800000667572,196.660003662109,8.35000038146973,894.1279999999998,neg
October,10.0,90.0,20.0,6900.0,10.0,10.0,50.0,0.0,20.0,106.29999999999998,13.99047619047619,2.480952380952381,86.89999999999998,0.76,37.5,19.59,9.0,0.0500000007450581,0.200000002980232,0.46000000834465,0.0700000002980232,2.44000005722046,201.380004882813,8.35999965667725,894.1279999999998,neg
October,10.0,50.0,20.0,7100.0,10.0,0.0,20.0,0.0,10.0,106.29999999999998,13.99047619047619,2.480952380952381,86.89999999999998,?,37.45,22.91,?,0.129999995231628,0.00999999977648258,0.0799999982118607,0.00999999977648258,0.970000028610229,203.199996948242,8.35999965667725,894.1279999999998,neg
October,0.0,20.0,10.0,73625.0,0.0,10.0,10.0,0.0,0.0,84.89999999999999,13.352380952380955,2.128571428571429,117.59999999999997,0.76,37.5,19.59,9.0,0.0500000007450581,0.200000002980232,0.46000000834465,0.0700000002980232,2.44000005722046,201.380004882813,8.35999965667725,2009.5689999999997,neg
October,0.0,20.0,0.0,77000.0,0.0,20.0,0.0,0.0,0.0,84.89999999999999,13.352380952380955,2.128571428571429,117.59999999999997,1.21,37.56,19.08,4.0,0.109999999403954,0.25,0.689999997615814,0.0500000007450581,3.6800000667572,196.660003662109,8.35000038146973,2009.5689999999997,neg
October,0.0,20.0,0.0,52000.0,20.0,0.0,0.0,0.0,0.0,84.89999999999999,13.352380952380955,2.128571428571429,117.59999999999997,?,36.9000015258789,21.3600006103516,14.0,0.360000014305115,0.00999999977648258,0.310000002384186,0.0299999993294477,0.300000011920929,210.800003051758,8.42000007629395,2009.5689999999997,neg
November,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,99.60000000000001,12.419047619047623,2.5619047619047617,80.5,0.76,37.5,19.59,9.0,0.0500000007450581,0.200000002980232,0.46000000834465,0.0700000002980232,2.44000005722046,201.380004882813,8.35999965667725,5795.254,neg
November,0.0,30.0,0.0,6000.0,0.0,10.0,10.0,0.0,0.0,99.60000000000001,12.419047619047623,2.5619047619047617,80.5,1.21,37.56,19.08,4.0,0.109999999403954,0.25,0.689999997615814,0.0500000007450581,3.6800000667572,196.660003662109,8.35000038146973,5795.254,neg
November,0.0,0.0,0.0,15150.0,0.0,0.0,0.0,0.0,0.0,99.60000000000001,12.419047619047623,2.5619047619047617,80.5,1.07,37.61,19.27,6.0,0.180000007152557,0.409999996423721,0.629999995231628,0.0399999991059303,3.0699999332428,198.029998779297,8.34000015258789,5795.254,neg
November,10.0,40.0,0.0,2000.0,0.0,10.0,10.0,0.0,0.0,80.8,9.666666666666666,2.7142857142857144,39.6,?,?,?,?,?,?,?,?,?,?,?,5204.187,neg
November,0.0,30.0,0.0,2300.0,0.0,0.0,20.0,0.0,0.0,80.8,9.666666666666666,2.7142857142857144,39.6,?,37.2200012207031,18.7999992370605,9.0,0.409999996423721,0.310000002384186,0.75,0.0299999993294477,2.15000009536743,204.990005493164,8.23999977111816,5204.187,neg
November,0.0,30.0,0.0,3800.0,10.0,0.0,10.0,0.0,0.0,80.8,9.666666666666666,2.7142857142857144,39.6,?,?,?,?,?,?,?,?,?,?,?,5204.187,neg
November,30.0,60.0,0.0,1000.0,0.0,10.0,40.0,0.0,10.0,47.4,9.752380952380953,2.3476190476190473,167.39999999999998,?,37.84,17.12,?,0.379999995231628,0.340000003576279,0.560000002384186,0.0199999995529652,3.11999988555908,214.369995117188,8.25,6411.0599999999995,neg
November,30.0,20.0,0.0,400.0,0.0,0.0,10.0,0.0,10.0,47.4,9.752380952380953,2.3476190476190473,167.39999999999998,2.08,35.17,14.89,4.0,0.0299999993294477,0.629999995231628,6.98999977111816,0.0500000007450581,10.3199996948242,251.110000610352,8.1899995803833,6411.0599999999995,neg
November,0.0,10.0,0.0,390.0,0.0,0.0,0.0,0.0,10.0,47.4,9.752380952380953,2.3476190476190473,167.39999999999998,1.75,35.02,15.38,5.5,0.0299999993294477,0.479999989271164,5.23999977111816,0.0399999991059303,9.17000007629395,243.190002441406,8.15999984741211,6411.0599999999995,neg
December,10.0,10.0,0.0,200.0,0.0,0.0,10.0,0.0,0.0,71.50000000000001,7.233333333333335,2.276190476190476,17.0,1.75,35.02,15.38,5.5,0.0299999993294477,0.479999989271164,5.23999977111816,0.0399999991059303,9.17000007629395,243.190002441406,8.15999984741211,2711.532,neg
December,0.0,20.0,0.0,310.0,0.0,0.0,10.0,0.0,0.0,71.50000000000001,7.233333333333335,2.276190476190476,17.0,?,36.7900009155273,15.1300001144409,8.0,0.310000002384186,0.5,1.6599999666214,0.0199999995529652,4.21000003814697,243.839996337891,8.17000007629395,2711.532,neg
December,0.0,10.0,0.0,1300.0,0.0,0.0,10.0,0.0,0.0,71.50000000000001,7.233333333333335,2.276190476190476,17.0,2.08,35.17,14.89,4.0,0.0299999993294477,0.629999995231628,6.98999977111816,0.0500000007450581,10.3199996948242,251.110000610352,8.1899995803833,2711.532,neg
January,10.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,122.59999999999997,1.5619047619047621,3.676190476190477,42.9,?,?,?,?,?,?,?,?,?,?,?,1015.061,neg
January,20.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,122.59999999999997,1.5619047619047621,3.676190476190477,42.9,?,?,?,?,?,?,?,?,?,?,?,1015.061,neg
January,10.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,122.59999999999997,1.5619047619047621,3.676190476190477,42.9,?,?,?,?,?,?,?,?,?,?,?,1015.061,neg
February,20.0,20.0,10.0,4300.0,0.0,0.0,10.0,0.0,10.0,71.2,5.5095238095238095,2.514285714285714,109.60000000000001,0.49,38.41,9.6,7.0,0.0299999993294477,0.569999992847443,0.660000026226044,0.00999999977648258,2.59999990463257,262.600006103516,8.27999973297119,4145.987,neg
February,40.0,0.0,20.0,1700.0,0.0,0.0,0.0,0.0,0.0,71.2,5.5095238095238095,2.514285714285714,109.60000000000001,0.61,38.38,9.53,?,0.0299999993294477,0.569999992847443,1.05999994277954,0.0199999995529652,2.71000003814697,262.600006103516,8.27999973297119,4145.987,neg
February,50.0,10.0,0.0,4600.0,0.0,0.0,10.0,0.0,0.0,71.2,5.5095238095238095,2.514285714285714,109.60000000000001,0.59,38.15,9.19,6.0,0.0299999993294477,0.709999978542328,1.45000004768372,0.00999999977648258,3.77999997138977,265.730010986328,8.23999977111816,4145.987,neg
March,90.0,10.0,40.0,5500.0,0.0,0.0,0.0,0.0,10.0,118.2,8.942857142857143,3.023809523809524,49.699999999999996,?,37.89,9.08,9.0,?,?,?,?,?,282.26190989090964,8.3100004196167,3668.1499999999996,neg
March,80.0,20.0,10.0,1700.0,0.0,0.0,20.0,0.0,0.0,118.2,8.942857142857143,3.023809523809524,49.699999999999996,0.8,37.82,8.76,10.0,0.0299999993294477,0.300000011920929,1.25,0.00999999977648258,0.0399999991059303,284.480010986328,8.27000045776367,3668.1499999999996,neg
March,150.0,30.0,10.0,2200.0,0.0,10.0,10.0,0.0,0.0,118.2,8.942857142857143,3.023809523809524,49.699999999999996,0.75,37.93,8.68,?,0.0299999993294477,0.319999992847443,1.03999996185303,0.00999999977648258,0.46000000834465,284.480010986328,8.3100004196167,3668.1499999999996,neg
April,160.0,20.0,90.0,4100.0,0.0,0.0,10.0,10.0,0.0,194.80000000000004,12.80952380952381,3.1666666666666674,5.2,0.75,36.92,9.61,7.0,0.0299999993294477,0.0900000035762787,2.50999999046326,0.00999999977648258,2.15000009536743,278.230010986328,8.27999973297119,1211.117,neg
April,240.0,40.0,30.0,1200.0,10.0,0.0,30.0,0.0,0.0,194.80000000000004,12.80952380952381,3.1666666666666674,5.2,1.26,37.36,10.47,6.0,0.280000001192093,0.100000001490116,1.04999995231628,0.0299999993294477,0.389999985694885,281.359985351563,8.27999973297119,1211.117,neg
April,200.0,10.0,10.0,1500.0,0.0,0.0,0.0,0.0,0.0,194.80000000000004,12.80952380952381,3.1666666666666674,5.2,0.9,37.61,9.81,8.0,0.0299999993294477,0.100000001490116,0.589999973773956,0.00999999977648258,0.0700000002980232,284.480010986328,8.28999996185303,1211.117,neg
April,110.0,30.0,10.0,1100.0,0.0,0.0,0.0,10.0,0.0,174.59999999999997,12.180952380952382,2.8476190476190473,46.300000000000004,0.41,38.08,14.4,?,0.0299999993294477,0.00999999977648258,0.129999995231628,0.00999999977648258,0.720000028610229,265.730010986328,8.30000019073486,1108.2330000000002,neg
April,130.0,30.0,10.0,1600.0,0.0,0.0,30.0,0.0,0.0,174.59999999999997,12.180952380952382,2.8476190476190473,46.300000000000004,0.66,37.31,14.25,6.0,0.0299999993294477,0.0299999993294477,0.479999989271164,0.00999999977648258,0.25,278.230010986328,8.32999992370605,1108.2330000000002,neg
April,80.0,50.0,30.0,2400.0,0.0,10.0,10.0,10.0,0.0,174.59999999999997,12.180952380952382,2.8476190476190473,46.300000000000004,0.31,37.91,14.57,8.0,0.0299999993294477,0.00999999977648258,0.170000001788139,0.00999999977648258,0.560000002384186,268.850006103516,8.28999996185303,1108.2330000000002,neg
May,140.0,60.0,30.0,600.0,0.0,0.0,10.0,30.0,0.0,150.60000000000002,15.257142857142856,3.266666666666667,60.4,?,?,?,?,?,?,?,?,?,?,?,6217.639,neg
May,410.0,50.0,20.0,500.0,0.0,10.0,10.0,20.0,0.0,150.60000000000002,15.257142857142856,3.266666666666667,60.4,?,?,?,?,?,?,?,?,?,?,?,6217.639,neg
May,90.0,0.0,20.0,700.0,0.0,0.0,0.0,0.0,0.0,150.60000000000002,15.257142857142856,3.266666666666667,60.4,?,?,?,?,?,?,?,?,?,?,?,6217.639,neg
May,80.0,50.0,60.0,1200.0,0.0,0.0,0.0,50.0,0.0,227.2,19.46666666666667,3.0095238095238095,6.199999999999999,?,36.83,16.0,10.0,?,?,?,?,?,242.0448281851807,8.27000045776367,2301.0470000000005,neg
May,110.0,150.0,20.0,1000.0,10.0,0.0,20.0,120.0,0.0,227.2,19.46666666666667,3.0095238095238095,6.199999999999999,0.68,37.21,14.72,?,0.0299999993294477,0.0299999993294477,0.699999988079071,0.0399999991059303,1.8400000333786,265.730010986328,8.30000019073486,2301.0470000000005,neg
May,70.0,60.0,50.0,1300.0,0.0,0.0,20.0,10.0,10.0,227.2,19.46666666666667,3.0095238095238095,6.199999999999999,0.71,36.46,16.04,?,0.0299999993294477,0.0299999993294477,1.01999998092651,0.0299999993294477,2.00999999046326,256.350006103516,8.27999973297119,2301.0470000000005,neg
June,0.0,110.0,60.0,4000.0,0.0,0.0,0.0,70.0,0.0,248.20000000000002,20.923809523809524,3.195238095238095,3.5999999999999996,?,36.83,16.0,10.0,?,?,?,?,?,242.0448281851807,8.27000045776367,1833.1179999999997,neg
June,150.0,220.0,50.0,3000.0,10.0,0.0,10.0,200.0,0.0,248.20000000000002,20.923809523809524,3.195238095238095,3.5999999999999996,0.68,37.21,14.72,?,0.0299999993294477,0.0299999993294477,0.699999988079071,0.0399999991059303,1.8400000333786,265.730010986328,8.30000019073486,1833.1179999999997,neg
June,170.0,70.0,110.0,1000.0,0.0,0.0,0.0,50.0,0.0,248.20000000000002,20.923809523809524,3.195238095238095,3.5999999999999996,0.71,36.46,16.04,?,0.0299999993294477,0.0299999993294477,1.01999998092651,0.0299999993294477,2.00999999046326,256.350006103516,8.27999973297119,1833.1179999999997,neg
June,40.0,70.0,30.0,400.0,0.0,0.0,10.0,30.0,0.0,231.00000000000003,23.6047619047619,2.8428571428571425,13.8,1.0,33.82,23.45,7.0,0.280000001192093,0.0500000007450581,0.419999986886978,0.00999999977648258,5.63000011444092,234.470001220703,8.36999988555908,1300.6310000000003,neg
June,0.0,110.0,0.0,600.0,0.0,0.0,10.0,100.0,0.0,231.00000000000003,23.6047619047619,2.8428571428571425,13.8,1.21,32.74,24.59,7.0,0.649999976158142,0.0399999991059303,1.00999999046326,0.00999999977648258,4.23000001907349,234.470001220703,8.35999965667725,1300.6310000000003,neg
June,10.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,231.00000000000003,23.6047619047619,2.8428571428571425,13.8,0.87,33.65,23.38,8.0,0.980000019073486,0.0500000007450581,0.330000013113022,0.0199999995529652,4.07000017166138,228.210006713867,8.36999988555908,1300.6310000000003,neg
July,0.0,20.0,0.0,1500.0,0.0,0.0,20.0,0.0,0.0,230.60000000000002,24.54285714285714,3.10952380952381,76.0,0.87,33.65,23.38,8.0,0.980000019073486,0.0500000007450581,0.330000013113022,0.0199999995529652,4.07000017166138,228.210006713867,8.36999988555908,1818.6960000000001,neg
July,20.0,100.0,0.0,6500.0,0.0,10.0,10.0,30.0,0.0,230.60000000000002,24.54285714285714,3.10952380952381,76.0,1.21,32.74,24.59,7.0,0.649999976158142,0.0399999991059303,1.00999999046326,0.00999999977648258,4.23000001907349,234.470001220703,8.35999965667725,1818.6960000000001,neg
July,10.0,70.0,0.0,700.0,20.0,0.0,10.0,30.0,0.0,230.60000000000002,24.54285714285714,3.10952380952381,76.0,1.0,33.82,23.45,7.0,0.280000001192093,0.0500000007450581,0.419999986886978,0.00999999977648258,5.63000011444092,234.470001220703,8.36999988555908,1818.6960000000001,neg
July,10.0,110.0,0.0,3000.0,0.0,0.0,40.0,40.0,0.0,247.79999999999995,24.77142857142857,3.0190476190476194,4.3,0.31,35.94,24.72,10.0,0.0299999993294477,0.00999999977648258,0.159999996423721,0.00999999977648258,0.949999988079071,209.460006713867,8.22999954223633,1169.836,neg
July,0.0,20.0,0.0,2300.0,0.0,0.0,0.0,20.0,0.0,247.79999999999995,24.77142857142857,3.0190476190476194,4.3,0.34,36.11,25.02,9.0,0.0799999982118607,0.0199999995529652,0.180000007152557,0.0199999995529652,0.509999990463257,206.330001831055,8.26000022888184,1169.836,neg
July,0.0,150.0,0.0,7900.0,30.0,10.0,50.0,50.0,0.0,247.79999999999995,24.77142857142857,3.0190476190476194,4.3,0.49,36.16,23.78,?,0.0299999993294477,0.00999999977648258,0.610000014305115,0.0199999995529652,1.12000000476837,212.580001831055,8.27000045776367,1169.836,neg
August,0.0,100.0,0.0,1700.0,10.0,50.0,20.0,20.0,0.0,240.19999999999993,25.114285714285717,3.0857142857142854,20.0,0.31,35.94,24.72,10.0,0.0299999993294477,0.00999999977648258,0.159999996423721,0.00999999977648258,0.949999988079071,209.460006713867,8.22999954223633,815.076,neg
August,20.0,50.0,0.0,400.0,10.0,20.0,20.0,0.0,0.0,240.19999999999993,25.114285714285717,3.0857142857142854,20.0,0.34,36.11,25.02,9.0,0.0799999982118607,0.0199999995529652,0.180000007152557,0.0199999995529652,0.509999990463257,206.330001831055,8.26000022888184,815.076,neg
August,20.0,250.0,0.0,1625.0,70.0,160.0,0.0,10.0,0.0,240.19999999999993,25.114285714285717,3.0857142857142854,20.0,0.49,36.16,23.78,?,0.0299999993294477,0.00999999977648258,0.610000014305115,0.0199999995529652,1.12000000476837,212.580001831055,8.27000045776367,815.076,neg
August,20.0,120.0,0.0,0.0,70.0,0.0,10.0,40.0,0.0,235.99999999999997,23.82857142857143,3.3190476190476184,36.9,?,37.31,23.21,9.0,?,?,?,?,?,212.2759137834825,8.30000019073486,789.347,neg
August,0.0,160.0,0.0,0.0,20.0,80.0,10.0,20.0,0.0,235.99999999999997,23.82857142857143,3.3190476190476184,36.9,0.38,37.23,23.23,12.0,0.0299999993294477,0.0299999993294477,0.200000002980232,0.0199999995529652,1.98000001907349,215.710006713867,8.27000045776367,789.347,neg
August,0.0,90.0,0.0,1100.0,50.0,10.0,10.0,20.0,0.0,235.99999999999997,23.82857142857143,3.3190476190476184,36.9,?,37.38,22.98,11.0,?,?,?,?,?,212.53598474827436,8.27999973297119,789.347,neg
August,0.0,200.0,0.0,300.0,70.0,90.0,20.0,20.0,0.0,235.50000000000003,23.03809523809524,3.309523809523809,20.999999999999996,0.38,37.23,23.23,12.0,0.0299999993294477,0.0299999993294477,0.200000002980232,0.0199999995529652,1.98000001907349,215.710006713867,8.27000045776367,702.928,neg
August,0.0,50.0,0.0,800.0,10.0,0.0,0.0,30.0,0.0,235.50000000000003,23.03809523809524,3.309523809523809,20.999999999999996,?,37.38,22.98,11.0,?,?,?,?,?,212.53598474827436,8.27999973297119,702.928,poz
August,0.0,50.0,10.0,0.0,0.0,0.0,20.0,30.0,0.0,235.50000000000003,23.03809523809524,3.309523809523809,20.999999999999996,?,37.31,23.21,9.0,?,?,?,?,?,212.2759137834825,8.30000019073486,702.928,poz
September,0.0,30.0,0.0,62300.0,10.0,0.0,10.0,0.0,10.0,157.89999999999998,20.647619047619052,3.1523809523809527,123.7,?,37.31,23.21,9.0,?,?,?,?,?,212.2759137834825,8.30000019073486,1989.727,poz
September,20.0,60.0,0.0,61300.0,0.0,50.0,10.0,0.0,0.0,157.89999999999998,20.647619047619052,3.1523809523809527,123.7,?,37.38,22.98,11.0,?,?,?,?,?,212.53598474827436,8.27999973297119,1989.727,poz
September,60.0,310.0,0.0,21400.0,30.0,250.0,0.0,0.0,0.0,157.89999999999998,20.647619047619052,3.1523809523809527,123.7,0.38,37.23,23.23,12.0,0.0299999993294477,0.0299999993294477,0.200000002980232,0.0199999995529652,1.98000001907349,215.710006713867,8.27000045776367,1989.727,poz
